Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds,HORA,COLUNA,PROBABILIDADE,OUTCOME
1712117,Euro,2025-05-12,1900-01-01 20:02:00,Espanha,Países Baixos,1,2,3,2.3,3.0,3.0,2.3,2.3,3.6,3.0,1-2,6.0,2025-05-12 16:10:00,20,2,0.548498845265589,0
1712125,Euro,2025-05-12,1900-01-01 20:05:00,Alemanha,Suíça,1,0,1,3.2,2.2,3.2,2.2,2.2,3.6,3.2,1-0,7.0,2025-05-12 16:10:00,20,5,0.56797583081571,2
1712132,Euro,2025-05-12,1900-01-01 20:08:00,Eslovênia,Dinamarca,0,2,2,2.7,2.75,2.7,2.75,2.75,3.2,2.7,0-2,10.0,2025-05-12 16:10:00,20,8,0.49678262618137947,0
1711977,Euro,2025-05-12,1900-01-01 19:02:00,França,Croácia,1,0,1,3.2,2.2,3.2,2.2,2.2,3.6,3.2,1-0,7.0,2025-05-12 16:10:00,19,2,0.56797583081571,2
1711985,Euro,2025-05-12,1900-01-01 19:05:00,Eslovênia,Inglaterra,0,2,2,2.3,3.1,2.3,3.1,3.1,3.4,2.3,0-2,8.5,2025-05-12 16:10:00,19,5,0.4466457434287955,0
1711992,Euro,2025-05-12,1900-01-01 19:08:00,Alemanha,Bélgica,2,1,3,2.3,3.0,3.0,2.3,2.3,3.5,3.0,2-1,7.0,2025-05-12 16:10:00,19,8,0.5481335952848724,2
1711999,Euro,2025-05-12,1900-01-01 19:11:00,França,Ucrânia,0,2,2,3.6,2.02,3.6,2.02,2.02,3.6,3.6,0-2,7.0,2025-05-12 16:10:00,19,11,0.6034031413612565,0
1712013,Euro,2025-05-12,1900-01-01 19:17:00,Ucrânia,Turquia,0,2,2,2.7,2.62,2.7,2.62,2.62,3.3,2.7,0-2,9.0,2025-05-12 16:10:00,19,17,0.5053593179049939,0
1712020,Euro,2025-05-12,1900-01-01 19:20:00,Itália,Eslovênia,0,2,2,3.5,2.2,3.5,2.2,2.2,3.25,3.5,0-2,10.0,2025-05-12 16:10:00,19,20,0.5805529075309818,0
1712026,Euro,2025-05-12,1900-01-01 19:23:00,Dinamarca,Geórgia,0,2,2,3.75,2.05,3.75,2.05,2.05,3.4,3.75,0-2,9.0,2025-05-12 16:10:00,19,23,0.6054455897108456,0
1712034,Euro,2025-05-12,1900-01-01 19:26:00,Alemanha,Albânia,2,0,2,3.75,2.07,3.75,2.07,2.07,3.4,3.75,2-0,9.0,2025-05-12 16:10:00,19,26,0.6036641803234062,2
1712041,Euro,2025-05-12,1900-01-01 19:29:00,Eslovênia,Polônia,0,2,2,3.0,2.5,3.0,2.5,2.5,3.1,3.0,0-2,11.0,2025-05-12 16:10:00,19,29,0.5315682281059063,0
1712047,Euro,2025-05-12,1900-01-01 19:32:00,Áustria,Croácia,1,1,2,2.75,2.55,2.75,2.55,2.55,3.4,2.75,1-1,7.5,2025-05-12 16:10:00,19,32,0.5135823429541597,1
1712055,Euro,2025-05-12,1900-01-01 19:35:00,Hungria,Itália,0,0,0,2.62,2.7,2.62,2.7,2.7,3.3,2.62,0-0,8.5,2025-05-12 16:10:00,19,35,0.49464068209500606,1
1712062,Euro,2025-05-12,1900-01-01 19:38:00,Dinamarca,Sérvia,1,0,1,3.1,2.4,3.1,2.4,2.4,3.25,3.1,1-0,9.0,2025-05-12 16:10:00,19,38,0.5449338336954375,2
1712069,Euro,2025-05-12,1900-01-01 19:41:00,Inglaterra,Albânia,1,3,4,2.02,3.8,2.02,3.8,2.02,3.4,3.8,1-3,8.5,2025-05-12 16:10:00,19,41,0.6101806000582581,0
1712076,Euro,2025-05-12,1900-01-01 19:44:00,Alemanha,Áustria,2,1,3,2.2,3.25,3.25,2.2,2.2,3.5,3.25,2-1,7.5,2025-05-12 16:10:00,19,44,0.5700667302192565,2
1712083,Euro,2025-05-12,1900-01-01 19:47:00,Escócia,Geórgia,0,0,0,3.4,2.2,3.4,2.2,2.2,3.4,3.4,0-0,8.0,2025-05-12 16:10:00,19,47,0.5769230769230769,1
1712090,Euro,2025-05-12,1900-01-01 19:50:00,Eslováquia,Turquia,1,2,3,2.8,2.55,2.55,2.8,2.8,3.3,2.55,1-2,8.5,2025-05-12 16:10:00,19,50,0.4833635813672111,0
1712097,Euro,2025-05-12,1900-01-01 19:53:00,Países Baixos,Dinamarca,2,1,3,2.45,2.8,2.8,2.45,2.45,3.5,2.8,2-1,7.5,2025-05-12 16:10:00,19,53,0.5242718446601942,2
1712104,Euro,2025-05-12,1900-01-01 19:56:00,Itália,Hungria,1,1,2,3.25,2.25,3.25,2.25,2.25,3.4,3.25,1-1,8.5,2025-05-12 16:10:00,19,56,0.5653531955790485,1
1712111,Euro,2025-05-12,1900-01-01 19:59:00,Romênia,Turquia,1,2,3,2.62,2.7,2.7,2.62,2.62,3.4,2.7,1-2,8.0,2025-05-12 16:10:00,19,59,0.505404975757094,0
1711838,Euro,2025-05-12,1900-01-01 18:02:00,Países Baixos,Inglaterra,2,0,2,2.45,2.75,2.45,2.75,2.75,3.6,2.45,2-0,6.0,2025-05-12 16:10:00,18,2,0.4787881763723854,2
1711845,Euro,2025-05-12,1900-01-01 18:05:00,Eslováquia,Hungria,0,1,1,2.62,2.7,2.62,2.7,2.7,3.3,2.62,0-1,8.5,2025-05-12 16:10:00,18,5,0.49464068209500606,0
1711852,Euro,2025-05-12,1900-01-01 18:08:00,Itália,República Tcheca,1,1,2,3.3,2.25,3.3,2.25,2.25,3.25,3.3,1-1,9.0,2025-05-12 16:10:00,18,8,0.5670103092783505,1
1711858,Euro,2025-05-12,1900-01-01 18:11:00,Croácia,Romênia,1,0,1,3.1,2.25,3.1,2.25,2.25,3.5,3.1,1-0,7.0,2025-05-12 16:10:00,18,11,0.5578793774319065,2
1711866,Euro,2025-05-12,1900-01-01 18:14:00,Inglaterra,Geórgia,2,1,3,1.86,4.2,4.2,1.86,1.86,3.6,4.2,2-1,7.5,2025-05-12 16:10:00,18,14,0.6421628189550425,2
1711872,Euro,2025-05-12,1900-01-01 18:17:00,Sérvia,Turquia,2,0,2,3.0,2.5,3.0,2.5,2.5,3.2,3.0,2-0,10.0,2025-05-12 16:10:00,18,17,0.5318725099601593,2
1711880,Euro,2025-05-12,1900-01-01 18:20:00,Países Baixos,França,1,3,4,2.75,2.45,2.75,2.45,2.75,3.6,2.45,1-3,6.0,2025-05-12 16:10:00,18,20,0.4787881763723854,0
1711886,Euro,2025-05-12,1900-01-01 18:23:00,Espanha,Croácia,0,0,0,3.0,2.3,3.0,2.3,2.3,3.5,3.0,0-0,7.0,2025-05-12 16:10:00,18,23,0.5481335952848724,1
1711894,Euro,2025-05-12,1900-01-01 18:26:00,Portugal,Geórgia,2,0,2,4.0,1.95,4.0,1.95,1.95,3.5,4.0,2-0,8.0,2025-05-12 16:10:00,18,26,0.6253275109170306,2
1711901,Euro,2025-05-12,1900-01-01 18:29:00,Suíça,Inglaterra,1,1,2,2.37,2.87,2.37,2.87,2.87,3.6,2.37,1-1,6.5,2025-05-12 16:10:00,18,29,0.46493401750961394,1
1711908,Euro,2025-05-12,1900-01-01 18:32:00,Sérvia,Dinamarca,0,1,1,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-1,9.0,2025-05-12 16:10:00,18,32,0.520855475565003,0
1711915,Euro,2025-05-12,1900-01-01 18:35:00,Espanha,Bélgica,2,2,4,2.37,2.87,2.37,2.87,2.37,3.6,2.87,2-2,6.5,2025-05-12 16:10:00,18,35,0.5350659824903861,1
1711922,Euro,2025-05-12,1900-01-01 18:38:00,Geórgia,Alemanha,1,0,1,2.15,3.3,2.15,3.3,3.3,3.5,2.15,1-0,7.5,2025-05-12 16:10:00,18,38,0.423098968284295,2
1711928,Euro,2025-05-12,1900-01-01 18:41:00,França,Áustria,2,0,2,3.4,2.15,3.4,2.15,2.15,3.5,3.4,2-0,7.0,2025-05-12 16:10:00,18,41,0.5818215821956236,2
1711936,Euro,2025-05-12,1900-01-01 18:44:00,Albânia,Turquia,1,0,1,2.8,2.7,2.8,2.7,2.7,3.1,2.8,1-0,11.0,2025-05-12 16:10:00,18,44,0.5062982527427874,2
1711943,Euro,2025-05-12,1900-01-01 18:47:00,Polônia,Romênia,1,1,2,2.9,2.45,2.9,2.45,2.45,3.4,2.9,1-1,8.0,2025-05-12 16:10:00,18,47,0.5302431310535678,1
1711949,Euro,2025-05-12,1900-01-01 18:50:00,Escócia,Turquia,1,0,1,2.8,2.55,2.8,2.55,2.55,3.3,2.8,1-0,8.5,2025-05-12 16:10:00,18,50,0.5166364186327888,2
1711957,Euro,2025-05-12,1900-01-01 18:53:00,Portugal,Sérvia,3,2,5,2.25,3.25,2.25,3.25,2.25,3.4,3.25,3-2,8.5,2025-05-12 16:10:00,18,53,0.5653531955790485,2
1711963,Euro,2025-05-12,1900-01-01 18:56:00,Inglaterra,Eslovênia,2,1,3,2.02,3.8,3.8,2.02,2.02,3.4,3.8,2-1,8.5,2025-05-12 16:10:00,18,56,0.6101806000582581,2
1711971,Euro,2025-05-12,1900-01-01 18:59:00,Geórgia,Escócia,0,3,3,2.8,2.55,2.55,2.8,2.8,3.4,2.55,0-3,8.0,2025-05-12 16:10:00,18,59,0.4832214765100671,0
1711698,Euro,2025-05-12,1900-01-01 17:02:00,Turquia,Eslovênia,1,2,3,2.35,3.25,3.25,2.35,2.35,3.1,3.25,1-2,11.0,2025-05-12 16:10:00,17,2,0.5558055805580557,0
1711705,Euro,2025-05-12,1900-01-01 17:05:00,Alemanha,Hungria,2,0,2,3.4,2.15,3.4,2.15,2.15,3.5,3.4,2-0,7.5,2025-05-12 16:10:00,17,5,0.5818215821956236,2
1711712,Euro,2025-05-12,1900-01-01 17:08:00,Áustria,Turquia,1,2,3,2.5,2.9,2.9,2.5,2.5,3.3,2.9,1-2,9.0,2025-05-12 16:10:00,17,8,0.5263262863980853,0
1711719,Euro,2025-05-12,1900-01-01 17:11:00,Dinamarca,Escócia,1,0,1,3.1,2.3,3.1,2.3,2.3,3.4,3.1,1-0,8.0,2025-05-12 16:10:00,17,11,0.5533542565712045,2
1711725,Euro,2025-05-12,1900-01-01 17:14:00,Eslováquia,Suíça,2,2,4,2.75,2.5,2.75,2.5,2.75,3.5,2.5,2-2,7.0,2025-05-12 16:10:00,17,14,0.48267326732673277,1
1711732,Euro,2025-05-12,1900-01-01 17:17:00,Croácia,Polônia,0,2,2,3.25,2.25,3.25,2.25,2.25,3.4,3.25,0-2,8.5,2025-05-12 16:10:00,17,17,0.5653531955790485,0
1711739,Euro,2025-05-12,1900-01-01 17:20:00,República Tcheca,Escócia,0,1,1,2.9,2.45,2.9,2.45,2.45,3.3,2.9,0-1,8.5,2025-05-12 16:10:00,17,20,0.5299878836833603,0
1711745,Euro,2025-05-12,1900-01-01 17:23:00,Croácia,Hungria,1,0,1,3.1,2.3,3.1,2.3,2.3,3.4,3.1,1-0,8.0,2025-05-12 16:10:00,17,23,0.5533542565712045,2
1711754,Euro,2025-05-12,1900-01-01 17:26:00,Alemanha,Portugal,1,3,4,2.37,2.9,2.37,2.9,2.37,3.5,2.9,1-3,7.0,2025-05-12 16:10:00,17,26,0.5366340153250652,0
1711761,Euro,2025-05-12,1900-01-01 17:29:00,Hungria,República Tcheca,0,0,0,3.0,2.5,3.0,2.5,2.5,3.2,3.0,0-0,10.0,2025-05-12 16:10:00,17,29,0.5318725099601593,1
1711768,Euro,2025-05-12,1900-01-01 17:32:00,Espanha,Inglaterra,2,0,2,2.6,2.6,2.6,2.6,2.6,3.6,2.6,2-0,6.0,2025-05-12 16:10:00,17,32,0.5,2
1711775,Euro,2025-05-12,1900-01-01 17:35:00,Países Baixos,Albânia,1,2,3,2.25,3.25,3.25,2.25,2.25,3.4,3.25,1-2,8.5,2025-05-12 16:10:00,17,35,0.5653531955790485,0
1711781,Euro,2025-05-12,1900-01-01 17:38:00,Dinamarca,Portugal,1,0,1,2.7,2.62,2.7,2.62,2.62,3.4,2.7,1-0,8.0,2025-05-12 16:10:00,17,38,0.505404975757094,2
1711789,Euro,2025-05-12,1900-01-01 17:41:00,Sérvia,Albânia,1,1,2,3.25,2.35,3.25,2.35,2.35,3.1,3.25,1-1,11.0,2025-05-12 16:10:00,17,41,0.5558055805580557,1
1711796,Euro,2025-05-12,1900-01-01 17:44:00,Espanha,Áustria,0,0,0,3.1,2.25,3.1,2.25,2.25,3.5,3.1,0-0,7.0,2025-05-12 16:10:00,17,44,0.5578793774319065,1
1711803,Euro,2025-05-12,1900-01-01 17:47:00,Bélgica,Países Baixos,1,1,2,2.87,2.35,2.87,2.35,2.35,3.6,2.87,1-1,6.5,2025-05-12 16:10:00,17,47,0.5366534176570791,1
1711810,Euro,2025-05-12,1900-01-01 17:50:00,República Tcheca,Ucrânia,2,3,5,2.4,3.1,2.4,3.1,2.4,3.25,3.1,2-3,9.0,2025-05-12 16:10:00,17,50,0.5449338336954375,0
1711816,Euro,2025-05-12,1900-01-01 17:53:00,Hungria,Áustria,0,2,2,2.8,2.55,2.8,2.55,2.55,3.3,2.8,0-2,8.5,2025-05-12 16:10:00,17,53,0.5166364186327888,0
1711823,Euro,2025-05-12,1900-01-01 17:56:00,Eslovênia,Ucrânia,1,2,3,2.45,3.0,3.0,2.45,2.45,3.2,3.0,1-2,10.0,2025-05-12 16:10:00,17,56,0.5354981847519161,0
1711830,Euro,2025-05-12,1900-01-01 17:59:00,Bélgica,Suíça,2,1,3,2.3,3.0,3.0,2.3,2.3,3.6,3.0,2-1,6.5,2025-05-12 16:10:00,17,59,0.548498845265589,2
1711558,Euro,2025-05-12,1900-01-01 16:02:00,Hungria,Sérvia,1,0,1,2.87,2.55,2.87,2.55,2.55,3.25,2.87,1-0,9.0,2025-05-12 16:10:00,16,2,0.520855475565003,2
1711565,Euro,2025-05-12,1900-01-01 16:05:00,Países Baixos,Áustria,1,2,3,2.37,2.9,2.9,2.37,2.37,3.5,2.9,1-2,7.0,2025-05-12 16:10:00,16,5,0.5366340153250652,0
1711571,Euro,2025-05-12,1900-01-01 16:08:00,Ucrânia,Romênia,3,0,3,2.45,2.87,2.87,2.45,2.45,3.5,2.87,3-0,7.0,2025-05-12 16:10:00,16,8,0.5286532951289398,2
1711579,Euro,2025-05-12,1900-01-01 16:11:00,Inglaterra,Croácia,0,1,1,3.2,2.2,3.2,2.2,2.2,3.6,3.2,0-1,7.0,2025-05-12 16:10:00,16,11,0.56797583081571,0
1711586,Euro,2025-05-12,1900-01-01 16:14:00,Geórgia,Eslovênia,1,1,2,2.7,2.75,2.7,2.75,2.75,3.2,2.7,1-1,10.0,2025-05-12 16:10:00,16,14,0.49678262618137947,1
1711593,Euro,2025-05-12,1900-01-01 16:17:00,Países Baixos,República Tcheca,1,0,1,3.1,2.35,3.1,2.35,2.35,3.4,3.1,1-0,8.0,2025-05-12 16:10:00,16,17,0.5493898895990703,2
1711607,Euro,2025-05-12,1900-01-01 16:23:00,França,Turquia,1,3,4,2.15,3.4,2.15,3.4,2.15,3.5,3.4,1-3,8.0,2025-05-12 16:10:00,16,23,0.5818215821956236,0
1711614,Euro,2025-05-12,1900-01-01 16:26:00,Portugal,Ucrânia,1,0,1,3.4,2.1,3.4,2.1,2.1,3.5,3.4,1-0,7.5,2025-05-12 16:10:00,16,26,0.5862068965517242,2
1711628,Euro,2025-05-12,1900-01-01 16:32:00,Polônia,Sérvia,2,1,3,2.7,2.75,2.75,2.7,2.7,3.2,2.75,2-1,10.0,2025-05-12 16:10:00,16,32,0.5032173738186205,2
1711633,Euro,2025-05-12,1900-01-01 16:35:00,França,Países Baixos,0,0,0,3.2,2.15,3.2,2.15,2.15,3.6,3.2,0-0,6.0,2025-05-12 16:10:00,16,35,0.5723029839326702,1
1711642,Euro,2025-05-12,1900-01-01 16:38:00,Geórgia,Albânia,0,0,0,2.7,2.75,2.7,2.75,2.75,3.2,2.7,0-0,10.0,2025-05-12 16:10:00,16,38,0.49678262618137947,1
1711649,Euro,2025-05-12,1900-01-01 16:41:00,Suíça,Romênia,2,2,4,2.3,3.0,2.3,3.0,2.3,3.6,3.0,2-2,6.5,2025-05-12 16:10:00,16,41,0.548498845265589,1
1711656,Euro,2025-05-12,1900-01-01 16:44:00,Inglaterra,Dinamarca,0,2,2,3.25,2.2,3.25,2.2,2.2,3.5,3.25,0-2,7.5,2025-05-12 16:10:00,16,44,0.5700667302192565,0
1711663,Euro,2025-05-12,1900-01-01 16:47:00,Alemanha,França,1,0,1,2.7,2.5,2.7,2.5,2.5,3.6,2.7,1-0,6.5,2025-05-12 16:10:00,16,47,0.5141342756183745,2
1711671,Euro,2025-05-12,1900-01-01 16:50:00,Itália,Inglaterra,1,1,2,2.55,2.7,2.55,2.7,2.7,3.5,2.55,1-1,7.0,2025-05-12 16:10:00,16,50,0.4896080760095012,1
1711677,Euro,2025-05-12,1900-01-01 16:53:00,Bélgica,Geórgia,2,0,2,3.75,2.0,3.75,2.0,2.0,3.5,3.75,2-0,7.5,2025-05-12 16:10:00,16,53,0.6108597285067873,2
1711684,Euro,2025-05-12,1900-01-01 16:56:00,Polônia,Ucrânia,0,0,0,2.9,2.45,2.9,2.45,2.45,3.3,2.9,0-0,8.5,2025-05-12 16:10:00,16,56,0.5299878836833603,1
1711691,Euro,2025-05-12,1900-01-01 16:59:00,França,Escócia,2,1,3,2.07,3.5,3.5,2.07,2.07,3.6,3.5,2-1,7.0,2025-05-12 16:10:00,16,59,0.5942960764919222,2
1711418,Euro,2025-05-12,1900-01-01 15:02:00,Croácia,Sérvia,1,0,1,3.0,2.4,3.0,2.4,2.4,3.3,3.0,1-0,8.5,2025-05-12 16:10:00,15,2,0.5395683453237411,2
1711425,Euro,2025-05-12,1900-01-01 15:05:00,Eslováquia,Portugal,1,0,1,2.3,3.1,2.3,3.1,3.1,3.4,2.3,1-0,7.5,2025-05-12 16:10:00,15,5,0.4466457434287955,2
1711433,Euro,2025-05-12,1900-01-01 15:08:00,Ucrânia,Polônia,2,1,3,2.45,2.9,2.9,2.45,2.45,3.3,2.9,2-1,9.0,2025-05-12 16:10:00,15,8,0.5299878836833603,2
1711438,Euro,2025-05-12,1900-01-01 15:11:00,Eslováquia,Croácia,1,1,2,2.45,2.87,2.45,2.87,2.87,3.4,2.45,1-1,7.5,2025-05-12 16:10:00,15,11,0.47157586735404766,1
1711446,Euro,2025-05-12,1900-01-01 15:14:00,Escócia,Áustria,3,0,3,2.55,2.75,2.75,2.55,2.55,3.4,2.75,3-0,7.5,2025-05-12 16:10:00,15,14,0.5135823429541597,2
1711453,Euro,2025-05-12,1900-01-01 15:17:00,Itália,Suíça,1,0,1,3.0,2.3,3.0,2.3,2.3,3.5,3.0,1-0,7.5,2025-05-12 16:10:00,15,17,0.5481335952848724,2
1711460,Euro,2025-05-12,1900-01-01 15:20:00,França,Geórgia,3,0,3,1.86,4.2,4.2,1.86,1.86,3.6,4.2,3-0,7.5,2025-05-12 16:10:00,15,20,0.6421628189550425,2
1711466,Euro,2025-05-12,1900-01-01 15:23:00,Portugal,Itália,0,1,1,3.0,2.4,3.0,2.4,2.4,3.4,3.0,0-1,7.5,2025-05-12 16:10:00,15,23,0.5399061032863849,0
1711474,Euro,2025-05-12,1900-01-01 15:26:00,Hungria,Croácia,2,1,3,2.62,2.7,2.7,2.62,2.62,3.4,2.7,2-1,8.0,2025-05-12 16:10:00,15,26,0.505404975757094,2
1711480,Euro,2025-05-12,1900-01-01 15:29:00,Alemanha,Romênia,2,2,4,2.05,3.5,2.05,3.5,2.05,3.6,3.5,2-2,6.5,2025-05-12 16:10:00,15,29,0.5961148959675934,1
1711488,Euro,2025-05-12,1900-01-01 15:32:00,República Tcheca,Países Baixos,1,2,3,2.6,2.7,2.7,2.6,2.6,3.4,2.7,1-2,8.0,2025-05-12 16:10:00,15,32,0.5067891373801916,0
1711495,Euro,2025-05-12,1900-01-01 15:35:00,Escócia,Bélgica,2,0,2,2.55,2.7,2.55,2.7,2.7,3.5,2.55,2-0,7.0,2025-05-12 16:10:00,15,35,0.4896080760095012,2
1711502,Euro,2025-05-12,1900-01-01 15:38:00,França,Sérvia,2,2,4,2.15,3.4,2.15,3.4,2.15,3.5,3.4,2-2,8.0,2025-05-12 16:10:00,15,38,0.5818215821956236,1
1711509,Euro,2025-05-12,1900-01-01 15:41:00,Bélgica,Áustria,2,2,4,2.3,3.0,2.3,3.0,2.3,3.5,3.0,2-2,7.5,2025-05-12 16:10:00,15,41,0.5481335952848724,1
1711516,Euro,2025-05-12,1900-01-01 15:44:00,Inglaterra,Romênia,1,0,1,3.6,2.0,3.6,2.0,2.0,3.6,3.6,1-0,6.5,2025-05-12 16:10:00,15,44,0.6052631578947368,2
1711522,Euro,2025-05-12,1900-01-01 15:47:00,Geórgia,Áustria,3,3,6,2.9,2.45,2.9,2.45,2.9,3.3,2.45,3-3,8.5,2025-05-12 16:10:00,15,47,0.47001211631663975,1
1711530,Euro,2025-05-12,1900-01-01 15:50:00,Turquia,Portugal,1,0,1,2.62,2.7,2.62,2.7,2.7,3.3,2.62,1-0,8.5,2025-05-12 16:10:00,15,50,0.49464068209500606,2
1711537,Euro,2025-05-12,1900-01-01 15:53:00,Albânia,França,1,2,3,3.1,2.3,2.3,3.1,3.1,3.4,2.3,1-2,8.5,2025-05-12 16:10:00,15,53,0.4466457434287955,0
1711544,Euro,2025-05-12,1900-01-01 15:56:00,Suíça,Eslovênia,2,0,2,3.1,2.35,3.1,2.35,2.35,3.3,3.1,2-0,9.0,2025-05-12 16:10:00,15,56,0.5489711119905025,2
1711551,Euro,2025-05-12,1900-01-01 15:59:00,Turquia,Dinamarca,4,2,6,2.55,2.87,2.55,2.87,2.55,3.25,2.87,4-2,9.0,2025-05-12 16:10:00,15,59,0.520855475565003,2
1711278,Euro,2025-05-12,1900-01-01 14:02:00,Sérvia,Eslovênia,1,1,2,3.25,2.35,3.25,2.35,2.35,3.1,3.25,1-1,11.0,2025-05-12 16:10:00,14,2,0.5558055805580557,1
1711284,Euro,2025-05-12,1900-01-01 14:05:00,Albânia,Croácia,0,1,1,2.62,2.75,2.62,2.75,2.75,3.25,2.62,0-1,9.0,2025-05-12 16:10:00,14,5,0.49143262698975976,0
1711292,Euro,2025-05-12,1900-01-01 14:08:00,Eslováquia,Romênia,2,2,4,2.6,2.7,2.6,2.7,2.6,3.5,2.7,2-2,7.0,2025-05-12 16:10:00,14,8,0.5068439577630035,1
1711299,Euro,2025-05-12,1900-01-01 14:11:00,Inglaterra,Escócia,1,1,2,3.5,2.07,3.5,2.07,2.07,3.6,3.5,1-1,7.0,2025-05-12 16:10:00,14,11,0.5942960764919222,1
1711306,Euro,2025-05-12,1900-01-01 14:14:00,Polônia,Hungria,2,1,3,2.55,2.87,2.87,2.55,2.55,3.25,2.87,2-1,9.0,2025-05-12 16:10:00,14,14,0.520855475565003,2
1711313,Euro,2025-05-12,1900-01-01 14:17:00,Escócia,Croácia,1,3,4,2.6,2.62,2.6,2.62,2.6,3.5,2.62,1-3,7.5,2025-05-12 16:10:00,14,17,0.5013954230125189,0
1711320,Euro,2025-05-12,1900-01-01 14:20:00,Turquia,Inglaterra,0,1,1,2.45,2.9,2.45,2.9,2.9,3.4,2.45,0-1,7.5,2025-05-12 16:10:00,14,20,0.4697568689464321,0
1711327,Euro,2025-05-12,1900-01-01 14:23:00,Geórgia,Sérvia,0,2,2,2.5,2.9,2.5,2.9,2.9,3.25,2.5,0-2,9.0,2025-05-12 16:10:00,14,23,0.47379032258064524,0
1711334,Euro,2025-05-12,1900-01-01 14:26:00,Suíça,França,0,1,1,2.37,2.87,2.37,2.87,2.87,3.6,2.37,0-1,6.5,2025-05-12 16:10:00,14,26,0.46493401750961394,0
1711341,Euro,2025-05-12,1900-01-01 14:29:00,Sérvia,Romênia,1,0,1,3.1,2.3,3.1,2.3,2.3,3.4,3.1,1-0,8.0,2025-05-12 16:10:00,14,29,0.5533542565712045,2
1711348,Euro,2025-05-12,1900-01-01 14:32:00,Eslováquia,França,2,2,4,3.3,2.15,3.3,2.15,3.3,3.6,2.15,2-2,7.0,2025-05-12 16:10:00,14,32,0.42251544076361597,1
1711354,Euro,2025-05-12,1900-01-01 14:35:00,Áustria,Espanha,1,1,2,2.55,2.7,2.55,2.7,2.7,3.5,2.55,1-1,7.0,2025-05-12 16:10:00,14,35,0.4896080760095012,1
1711362,Euro,2025-05-12,1900-01-01 14:38:00,Ucrânia,Eslovênia,1,0,1,3.0,2.5,3.0,2.5,2.5,3.2,3.0,1-0,10.0,2025-05-12 16:10:00,14,38,0.5318725099601593,2
1711369,Euro,2025-05-12,1900-01-01 14:41:00,França,República Tcheca,0,1,1,3.6,2.07,3.6,2.07,2.07,3.4,3.6,0-1,8.0,2025-05-12 16:10:00,14,41,0.5973063973063973,0
1711378,Euro,2025-05-12,1900-01-01 14:44:00,Polônia,Bélgica,3,1,4,2.8,2.5,2.8,2.5,2.8,3.4,2.5,3-1,8.0,2025-05-12 16:10:00,14,44,0.4796163069544364,2
1711383,Euro,2025-05-12,1900-01-01 14:47:00,Escócia,República Tcheca,2,1,3,2.5,2.9,2.9,2.5,2.5,3.3,2.9,2-1,9.0,2025-05-12 16:10:00,14,47,0.5263262863980853,2
1711390,Euro,2025-05-12,1900-01-01 14:50:00,Alemanha,Polônia,3,2,5,2.07,3.6,2.07,3.6,2.07,3.4,3.6,3-2,8.0,2025-05-12 16:10:00,14,50,0.5973063973063973,2
1711396,Euro,2025-05-12,1900-01-01 14:53:00,Bélgica,Turquia,0,0,0,3.1,2.35,3.1,2.35,2.35,3.4,3.1,0-0,8.0,2025-05-12 16:10:00,14,53,0.5493898895990703,1
1711404,Euro,2025-05-12,1900-01-01 14:56:00,Suíça,Portugal,2,1,3,2.7,2.55,2.55,2.7,2.7,3.5,2.55,2-1,7.0,2025-05-12 16:10:00,14,56,0.4896080760095012,2
1711411,Euro,2025-05-12,1900-01-01 14:59:00,Geórgia,Hungria,2,0,2,2.55,2.8,2.55,2.8,2.8,3.3,2.55,2-0,8.5,2025-05-12 16:10:00,14,59,0.4833635813672111,2
1712116,Copa,2025-05-12,1900-01-01 20:01:00,Bélgica,Marrocos,1,0,1,3.6,2.05,3.6,2.05,2.05,3.5,3.6,1-0,8.0,2025-05-12 16:08:00,20,1,0.5998895231080832,2
1712122,Copa,2025-05-12,1900-01-01 20:04:00,Qatar,Austrália,0,0,0,2.87,2.4,2.87,2.4,2.4,3.5,2.87,0-0,7.0,2025-05-12 16:08:00,20,4,0.5324675324675325,1
1712129,Copa,2025-05-12,1900-01-01 20:07:00,Alemanha,Espanha,0,2,2,2.7,2.5,2.7,2.5,2.5,3.6,2.7,0-2,6.5,2025-05-12 16:08:00,20,7,0.5141342756183745,0
1711976,Copa,2025-05-12,1900-01-01 19:01:00,Tunísia,Países Baixos,0,2,2,2.3,3.1,2.3,3.1,3.1,3.5,2.3,0-2,7.5,2025-05-12 16:08:00,19,1,0.44621590472531686,0
1711981,Copa,2025-05-12,1900-01-01 19:04:00,País de Gales,Gana,1,2,3,2.45,2.9,2.9,2.45,2.45,3.4,2.9,1-2,8.0,2025-05-12 16:08:00,19,4,0.5302431310535678,0
1711989,Copa,2025-05-12,1900-01-01 19:07:00,Portugal,Marrocos,1,3,4,2.1,3.4,2.1,3.4,2.1,3.6,3.4,1-3,7.0,2025-05-12 16:08:00,19,7,0.5868596881959911,0
